"start";"end";"deviceid";"বয়স";"লিঙ্গ";"শিক্ষাগত যোগ্যতা";"পেশা";"আপনি কোথায় বসবাস করেন?";"আপনার চা পানের ধরণ কেমন?";"আপনি প্রতিদিন সাধারণত কোন সময়ে নিয়মিত চা পান করেন?";"আপনি প্রতিদিন সাধারণত কোন সময়ে নিয়মিত চা পান করেন?/সকাল";"আপনি প্রতিদিন সাধারণত কোন সময়ে নিয়মিত চা পান করেন?/দুপুর";"আপনি প্রতিদিন সাধারণত কোন সময়ে নিয়মিত চা পান করেন?/বিকাল/সন্ধ্যায়";"আপনি প্রতিদিন সাধারণত কোন সময়ে নিয়মিত চা পান করেন?/রাতে";"আপনার পরিবারের অন্য কতজন সদস্য চা পান করেন? ";"আপনি কোন ধরণের চা পান করে থাকেন? ";"আপনি কোন ধরণের চা পান করে থাকেন? /র/লাল চা";"আপনি কোন ধরণের চা পান করে থাকেন? /দুধ চা";"আপনি কোন ধরণের চা পান করে থাকেন? /গ্রীন চা";"আপনি কোন ধরণের চা পান করে থাকেন? /হারবাল চা";"আপনি কোন ধরণের চা পান করে থাকেন? /উলং চা";"আপনি কোন ধরণের চা পান করে থাকেন? /অন্যান্য";"আপনি কোন ধরণের চা পান করে থাকেন? /রেডি চা";"আপনি কোন ধরণের চা পান করে থাকেন? /ফ্লেভারযুক্ত চা";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?/ব্যান্ডের টি ব্যাগ";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?/খোলা চা ";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?/রেডি/প্যাকেজ চা";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?/অন্যান্য";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?/ব্রান্ডের চা পাতা";"আপনি সাধারনরত কোন জায়গা চা পাতা ক্রয় করে থাকেন?";"আপনি সাধারনরত কোন জায়গা চা পাতা ক্রয় করে থাকেন?/মুদি দোকান";"আপনি সাধারনরত কোন জায়গা চা পাতা ক্রয় করে থাকেন?/সুপারশপ";"আপনি সাধারনরত কোন জায়গা চা পাতা ক্রয় করে থাকেন?/অনলাইন শপ";"আপনি সাধারনরত কোন জায়গা চা পাতা ক্রয় করে থাকেন?/অন্যান্য";"প্রতি মাসে আপনার কত টাকার চা পাতা ক্রয় করে থাকেন?";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/ব্র্যান্ড এর খ্যাতি";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/গুনগত মান";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/স্বাদ ";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/ঘ্রান";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/পন্যের মোড়ক ";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/সুলভ ক্রয়মূল্য ";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/ডিসকাউন্ট বা ফ্রি গিফট";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/দোকানদার যা দেয় তাই কিনি";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/যখন যা পাই ";"বর্তমানে আপনি যে ব্রান্ডের চা পান করছেন সেটি সম্পর্কে আপনি কিভাবে আগ্রহী হয়েছিলেন?";"বর্তমানে আপনি যে ব্রান্ডের চা পান করছেন সেটি সম্পর্কে আপনি কিভাবে আগ্রহী হয়েছিলেন?/বিজ্ঞাপন দেখে";"বর্তমানে আপনি যে ব্রান্ডের চা পান করছেন সেটি সম্পর্কে আপনি কিভাবে আগ্রহী হয়েছিলেন?/কারো কাছ থেকে শুনে";"বর্তমানে আপনি যে ব্রান্ডের চা পান করছেন সেটি সম্পর্কে আপনি কিভাবে আগ্রহী হয়েছিলেন?/পান করে";"বিদ্যমান ব্রান্ডের চায়ের ক্ষেত্রে চায়ের মানোন্নয়নে আপনার কোন প্রত্যাশা বা পরামর্শ রয়েছে কি? ";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2023-10-17T15:00:13.909+06:00";"2023-10-17T15:02:23.308+06:00";"ee-eu.kobotoolbox.org:fmtdDAKJPZAFzyQ7";"32";"পুরুষ";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"সপ্তাহে ৩-৫ বার";"বিকাল/সন্ধ্যায়";"0";"0";"1";"0";"৫ বা তার চেয়ে বেশী";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ টাকার কম";"ব্র্যান্ড এর খ্যাতি";"1";"0";"0";"0";"0";"0";"0";"0";"0";"কারো কাছ থেকে শুনে";"0";"1";"0";"নাই";"492895218";"2191ab8a-2115-4844-bf3b-cdebfd9c67dc";"2023-10-17T09:02:23";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"267"
"2023-10-17T03:00:42.483-06:00";"2023-10-17T03:02:59.008-06:00";"ee-eu.kobotoolbox.org:PGoe7ijjIsmO3vbB";"30";"নারী";"স্নাতকোত্তর/সমমান";"শিক্ষার্থী";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"সপ্তাহে ৩-৫ বার";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"২";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"সুপারশপ";"0";"1";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"ব্র্যান্ড এর খ্যাতি গুনগত মান ঘ্রান";"1";"1";"0";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"492895586";"d5d55cf1-07ac-41cc-a819-145abf9671a6";"2023-10-17T09:03:00";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"268"
"2023-10-17T15:08:24.600+06:00";"2023-10-17T15:11:34.927+06:00";"ee-eu.kobotoolbox.org:halYp6FkN0TLB3hh";"27";"পুরুষ";"স্নাতক/ডিগ্রী/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"৩";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ টাকার কম";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ  ঘ্রান";"1";"1";"1";"1";"0";"0";"0";"0";"0";"বিজ্ঞাপন দেখে";"1";"0";"0";"";"492899903";"19c06e67-509d-4dfd-bfb5-41aefb85fca9";"2023-10-17T09:11:36";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"269"
"2023-10-17T15:08:40.131+06:00";"2023-10-17T15:11:50.773+06:00";"ee-eu.kobotoolbox.org:AD0io51HOKWJxfv8";"41";"পুরুষ";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল দুপুর বিকাল/সন্ধ্যায়";"1";"1";"1";"0";"১";"র/লাল চা দুধ চা অন্যান্য";"1";"1";"0";"0";"0";"1";"0";"0";"ব্যান্ডের টি ব্যাগ ব্রান্ডের চা পাতা";"1";"0";"0";"0";"1";"সুপারশপ";"0";"1";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"গুনগত মান স্বাদ  ঘ্রান সুলভ ক্রয়মূল্য ";"0";"1";"1";"1";"0";"1";"0";"0";"0";"পান করে";"0";"0";"1";"চায়ের স্বাদে ভিন্নতা যোগ করা দরকার। নানান ফ্লেভারযুক্ত চা ভিন্নমাত্রা যোগ করবে।";"492900065";"e3f3cb24-5ed2-4086-b738-d5b54e3aa179";"2023-10-17T09:11:52";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"270"
"2023-10-17T10:10:16.880+01:00";"2023-10-17T10:13:38.152+01:00";"ee-eu.kobotoolbox.org:pokfubKOwRkkLlQp";"33";"নারী";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"৫ বা তার চেয়ে বেশী";"র/লাল চা দুধ চা";"1";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান সুপারশপ";"1";"1";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"গুনগত মান স্বাদ  ঘ্রান";"0";"1";"1";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"492901041";"07523bea-8d83-42c8-81a8-aa28678e5135";"2023-10-17T09:13:38";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"271"
"2023-10-17T15:14:10.773+06:00";"2023-10-17T15:17:47.464+06:00";"ee-eu.kobotoolbox.org:bV9o212ud0NPGT2W";"35";"পুরুষ";"স্নাতকোত্তর/সমমান";"ব্যাবসা/উদ্যোক্তা";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল";"1";"0";"0";"0";"১";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"গুনগত মান স্বাদ  ঘ্রান";"0";"1";"1";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"দাম কমানো দরকার, গ্রীন টি উৎপাদন বাড়ানো দরকার।";"492902980";"bc65e316-b37a-4e24-a08b-a15a45f2003b";"2023-10-17T09:17:12";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"272"
"2023-10-17T15:22:07.593+06:00";"2023-10-17T15:24:18.080+06:00";"ee-eu.kobotoolbox.org:zW2UpR1hr3qArEdx";"32";"নারী";"স্নাতকোত্তর/সমমান";"গৃহিণী";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল";"1";"0";"0";"0";"২";"র/লাল চা";"1";"0";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ টাকার কম";"গুনগত মান";"0";"1";"0";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"492906870";"a0b38683-edfd-4c49-9b5d-48dabbf4e512";"2023-10-17T09:24:19";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"273"
"2023-10-17T15:29:17.124+06:00";"2023-10-17T15:32:03.391+06:00";"ee-eu.kobotoolbox.org:bkD8CldkyxpsF2Am";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"492910629";"ffa611fa-00ca-4d74-ae78-54fc46c6a986";"2023-10-17T09:32:05";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"274"
"2023-10-17T15:37:32.769+06:00";"2023-10-17T15:41:22.467+06:00";"ee-eu.kobotoolbox.org:LIowC7alP9ekLa1D";"50";"পুরুষ";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"৪";"র/লাল চা দুধ চা";"1";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ টাকার কম";"গুনগত মান স্বাদ  ঘ্রান";"0";"1";"1";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"492916071";"5638e902-da9f-42aa-9284-ffad26d013e4";"2023-10-17T09:41:34";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"275"
"2023-10-17T15:42:00.660+06:00";"2023-10-17T15:46:57.226+06:00";"ee-eu.kobotoolbox.org:FzSBuziuvuo5Rgjh";"45";"পুরুষ";"স্নাতক/ডিগ্রী/সমমান";"ব্যাবসা/উদ্যোক্তা";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"৪";"র/লাল চা দুধ চা";"1";"1";"0";"0";"0";"0";"0";"0";"খোলা চা  ব্রান্ডের চা পাতা";"0";"1";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"গুনগত মান ঘ্রান সুলভ ক্রয়মূল্য ";"0";"1";"0";"1";"0";"1";"0";"0";"0";"পান করে";"0";"0";"1";"স্বাদ ও গন্ধের দিকে নজর দেয়া উচিৎ";"492918688";"6a155e34-60c1-47e1-887d-248101de2c71";"2023-10-17T09:46:58";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"276"
"2023-10-17T16:00:39.537+06:00";"2023-10-17T16:02:44.513+06:00";"ee-eu.kobotoolbox.org:evh80fgOgsdHL2RV";"31";"পুরুষ";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল দুপুর বিকাল/সন্ধ্যায় রাতে";"1";"1";"1";"1";"৩";"র/লাল চা দুধ চা গ্রীন চা হারবাল চা উলং চা";"1";"1";"1";"1";"1";"0";"0";"0";"ব্যান্ডের টি ব্যাগ খোলা চা  ব্রান্ডের চা পাতা";"1";"1";"0";"0";"1";"মুদি দোকান সুপারশপ";"1";"1";"0";"0";"৫০১ থেকে ১০০০ টাকা";"গুনগত মান স্বাদ  ঘ্রান";"0";"1";"1";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"492926961";"0b17d703-cf59-44d1-bea6-d29c0bbbc1bc";"2023-10-17T10:02:46";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"277"
"2023-10-17T17:20:24.937+06:00";"2023-10-17T17:23:32.941+06:00";"ee-eu.kobotoolbox.org:SFrdDEca9b1ed6JP";"35";"পুরুষ";"স্নাতকোত্তর/সমমান";"সরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল";"1";"0";"0";"0";"৪";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"ব্র্যান্ড এর খ্যাতি";"1";"0";"0";"0";"0";"0";"0";"0";"0";"কারো কাছ থেকে শুনে";"0";"1";"0";"স্বাদ বাড়ানো";"492978426";"4d06d6a3-f4ec-4bb5-ace3-804f7dc66681";"2023-10-17T11:23:35";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"278"
"2023-10-17T18:08:11.267+06:00";"2023-10-17T18:13:15.509+06:00";"ee-eu.kobotoolbox.org:ZrQPAo96134iKgKt";"40";"নারী";"স্নাতকোত্তর/সমমান";"সরকারি চাকরি";"মাঝাড়ি ও ছোট শহর (জেলা শহর/উপজেলা শহর/পৌরসভা)";"প্রতিদিন";"সকাল দুপুর বিকাল/সন্ধ্যায়";"1";"1";"1";"0";"১";"দুধ চা গ্রীন চা";"0";"1";"1";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ ব্রান্ডের চা পাতা";"1";"0";"0";"0";"1";"সুপারশপ";"0";"1";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"গুনগত মান";"0";"1";"0";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"না";"493011973";"d1f335f0-55a3-4b0c-9a56-58818c4224c5";"2023-10-17T12:13:33";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"279"
"2023-10-17T19:40:28.773+06:00";"2023-10-17T19:46:30.960+06:00";"ee-eu.kobotoolbox.org:4DimaFeSDN6I4hyu";"62";"পুরুষ";"স্নাতক/ডিগ্রী/সমমান";"সরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"২";"র/লাল চা";"1";"0";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান সুপারশপ";"1";"1";"0";"0";"২০০ টাকার কম";"ব্র্যান্ড এর খ্যাতি";"1";"0";"0";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"493075201";"7f24ec98-a2ce-4972-89f3-143ecbe3a2b3";"2023-10-17T13:46:32";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"280"
"2023-10-17T20:23:31.004+06:00";"2023-10-17T20:25:46.938+06:00";"ee-eu.kobotoolbox.org:PR7LZhbEtjNa0lDd";"24";"নারী";"স্নাতক/ডিগ্রী/সমমান";"শিক্ষার্থী";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায় রাতে";"1";"0";"1";"1";"৫ বা তার চেয়ে বেশী";"র/লাল চা দুধ চা অন্যান্য রেডি চা";"1";"1";"0";"0";"0";"1";"1";"0";"ব্রান্ডের চা পাতা অন্যান্য";"0";"0";"0";"1";"1";"মুদি দোকান সুপারশপ অনলাইন শপ অন্যান্য";"1";"1";"1";"1";"২০০ থেকে ৫০০ টাকার মধ্যে";"গুনগত মান স্বাদ  ঘ্রান যখন যা পাই ";"0";"1";"1";"1";"0";"0";"0";"0";"1";"কারো কাছ থেকে শুনে পান করে";"0";"1";"1";"";"493100317";"ba24bdb8-ce63-4542-8e6e-ad4304d0427d";"2023-10-17T14:25:48";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"281"
"2023-10-17T20:57:08.081+06:00";"2023-10-17T20:59:08.092+06:00";"ee-eu.kobotoolbox.org:cbvXMrhsojIDDPuh";"22";"নারী";"স্নাতকোত্তর/সমমান";"কোন কর্মে নিয়জিত নয়";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"২";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ";"1";"0";"0";"0";"0";"মুদি দোকান";"1";"0";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"ব্র্যান্ড এর খ্যাতি";"1";"0";"0";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"পাতির দানা মোটা রাখা।";"493120781";"e5e6b3df-2791-4124-8dd7-828fac64edd2";"2023-10-17T14:59:11";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"282"
"2023-10-17T21:18:32.590+06:00";"2023-10-17T21:21:02.728+06:00";"ee-eu.kobotoolbox.org:Tarn1IWAd94TUqHl";"38";"পুরুষ";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"বিকাল/সন্ধ্যায়";"0";"0";"1";"0";"২";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান সুপারশপ";"1";"1";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"ব্র্যান্ড এর খ্যাতি";"1";"0";"0";"0";"0";"0";"0";"0";"0";"বিজ্ঞাপন দেখে";"1";"0";"0";"";"493132378";"f991440d-555d-4457-8993-7c1da8c192c1";"2023-10-17T15:21:03";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"283"
"2023-10-17T21:33:26.896+06:00";"2023-10-17T21:36:10.994+06:00";"ee-eu.kobotoolbox.org:nKhOxcIbG0mGXLEn";"40";"পুরুষ";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল";"1";"0";"0";"0";"২";"র/লাল চা গ্রীন চা";"1";"0";"1";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ ব্রান্ডের চা পাতা";"1";"0";"0";"0";"1";"সুপারশপ অন্যান্য";"0";"1";"0";"1";"২০০ টাকার কম";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ ";"1";"1";"1";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"এটা যেন মানবদেহের জন্য ক্ষতিকর না হয়";"493139850";"aa39f167-e879-491f-b718-643916f50ae1";"2023-10-17T15:36:13";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"284"
"2023-10-17T21:34:22.420+06:00";"2023-10-17T21:36:59.930+06:00";"ee-eu.kobotoolbox.org:6Eq96IXs2Sp1nb76";"44";"নারী";"স্নাতকোত্তর/সমমান";"ব্যাবসা/উদ্যোক্তা";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল";"1";"0";"0";"0";"২";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"অনলাইন শপ";"0";"0";"1";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"গুনগত মান স্বাদ  ঘ্রান";"0";"1";"1";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"It's good enough";"493140201";"8d49f2b5-8d45-4809-b5aa-0fca7ee4f4ac";"2023-10-17T15:37:01";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"285"
"2023-10-17T21:37:31.243+06:00";"2023-10-17T21:41:36.966+06:00";"ee-eu.kobotoolbox.org:fOAy1XeL7F123nng";"58";"পুরুষ";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল";"1";"0";"0";"0";"২";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ";"1";"0";"0";"0";"0";"সুপারশপ";"0";"1";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ ";"1";"1";"1";"0";"0";"0";"0";"0";"0";"কারো কাছ থেকে শুনে";"0";"1";"0";"Quality needs to improve.";"493142875";"8fc4fc62-f329-4476-a77f-9103bd5bd96b";"2023-10-17T15:41:38";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"286"
"2023-10-17T21:48:09.827+06:00";"2023-10-17T21:53:05.534+06:00";"ee-eu.kobotoolbox.org:sTbIhmhgOinb7jIk";"51";"পুরুষ";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"মাঝাড়ি ও ছোট শহর (জেলা শহর/উপজেলা শহর/পৌরসভা)";"প্রতিদিন";"সকাল রাতে";"1";"0";"0";"1";"৩";"র/লাল চা দুধ চা";"1";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান সুপারশপ";"1";"1";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"ব্র্যান্ড এর খ্যাতি গুনগত মান দোকানদার যা দেয় তাই কিনি";"1";"1";"0";"0";"0";"0";"0";"1";"0";"বিজ্ঞাপন দেখে";"1";"0";"0";"গুণগত মান উন্নত করা ও তা বজায় রাখা";"493149601";"22a34c73-c0ce-45d3-ba02-e54558394435";"2023-10-17T15:53:24";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"287"
"2023-10-17T22:02:06.590+06:00";"2023-10-17T22:05:03.054+06:00";"ee-eu.kobotoolbox.org:CpdgGndDiws28dPq";"33";"নারী";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"সপ্তাহে ৩-৫ বার";"বিকাল/সন্ধ্যায়";"0";"0";"1";"0";"৫ বা তার চেয়ে বেশী";"র/লাল চা";"1";"0";"0";"0";"0";"0";"0";"0";"অন্যান্য";"0";"0";"0";"1";"0";"অন্যান্য";"0";"0";"0";"1";"২০০ থেকে ৫০০ টাকার মধ্যে";"ঘ্রান";"0";"0";"0";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"আমি সুনামগঞ্জ চা বাগানের নিকটস্থ দোকান থেকে চা কিনে আনি। খুবই ভালো চা।";"493155761";"43f4aac9-69e1-49f4-8cbd-5fd8eea9317f";"2023-10-17T16:05:04";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"288"
"2023-10-17T23:50:04.971+06:00";"2023-10-17T23:52:21.318+06:00";"ee-eu.kobotoolbox.org:Og7Nz0kUX6TG8snT";"37";"পুরুষ";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"বিকাল/সন্ধ্যায়";"0";"0";"1";"0";"২";"র/লাল চা গ্রীন চা";"1";"0";"1";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ ব্রান্ডের চা পাতা";"1";"0";"0";"0";"1";"মুদি দোকান সুপারশপ";"1";"1";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ ";"1";"1";"1";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"না, তবে কোয়ালিটি যেন কম্প্রোমাইজ না করে";"493204071";"4e5ac874-d2b1-4eca-ab08-2ff70019fde0";"2023-10-17T17:52:26";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"289"
